id,chart,artist,title,cos,neurons_lit,heart_aPN1_hz,panic_GF_hz,jo_A_hz,jo_B_hz
global_25,global,Daft Punk,Get Lucky,0.553079825598294,720,0.5254901960784314,23.233333333333334,140.07,77.26212121212122
global_26,global,Harry Styles,As It Was,0.5413730413751802,710,0.30980392156862746,13.983333333333333,174.40266666666668,73.59734848484848
global_27,global,Frank Sinatra,Fly Me to the Moon,0.5369235273507591,701,0.2607843137254902,15.583333333333334,141.95733333333334,72.67575757575759
global_28,global,Nikolai Rimsky-Korsakov,Flight of the Bumblebee,0.5410806499857301,733,0.23137254901960783,9.683333333333334,171.99733333333333,72.27462121212122
global_29,global,Vienna Philharmonic,Symphony No. 5 in C Minor,0.4746221907617618,676,0.09607843137254901,4.033333333333333,156.49933333333334,41.09848484848485
japan_00,japan,YOASOBI,アイドル,0.5418222479625607,734,0.33529411764705885,15.016666666666667,164.75600000000003,69.12386363636364
japan_01,japan,YOASOBI,夜に駆ける,0.5607223242436108,726,0.40980392156862744,17.8,170.748,89.81704545454546
japan_02,japan,Creepy Nuts,Bling-Bang-Bang-Born,0.5312262965066884,722,0.38823529411764707,16.433333333333334,147.848,65.56590909090909
japan_03,japan,Mrs. GREEN APPLE,ライラック,0.5467914832137196,687,0.296078431372549,14.683333333333334,179.78866666666664,85.54356060606061
japan_04,japan,Mrs. GREEN APPLE,ケセラセラ,0.5317073011516619,725,0.2980392156862745,12.266666666666667,152.05200000000002,68.91666666666666
japan_05,japan,Official髭男dism,Pretender,0.5137869092962745,692,0.10588235294117647,3.65,217.28999999999996,68.16439393939395
japan_06,japan,Official髭男dism,Subtitle,0.5587754809010776,739,0.5117647058823529,22.666666666666668,128.31333333333333,89.2405303030303
japan_07,japan,King Gnu,白日,0.5169471182754075,682,0.18627450980392157,9.816666666666666,171.032,66.69848484848485
japan_08,japan,米津玄師,Lemon,0.5066922055593278,670,0.17450980392156865,7.5,197.1113333333333,63.32651515151515
japan_09,japan,米津玄師,KICK BACK,0.5319954025880919,708,0.28039215686274516,10.4,179.072,74.11969696969697
japan_10,japan,Ado,うっせぇわ,0.5219623630712645,696,0.20980392156862743,9.983333333333333,176.75733333333335,71.03560606060606
japan_11,japan,Ado,新時代,0.5287901593339103,681,0.20196078431372547,8.85,192.76000000000005,76.60492424242425
japan_12,japan,LiSA,紅蓮華,0.5246039087535594,701,0.17450980392156862,10.366666666666667,174.72733333333338,63.900757575757574
japan_13,japan,Vaundy,怪獣の花唄,0.5340283139579015,669,0.13529411764705884,6.783333333333333,204.95333333333332,88.31287878787879
japan_14,japan,藤井 風,死ぬのがいいわ,0.523733717506984,696,0.19019607843137254,8.2,183.2886666666667,72.17007575757576
japan_15,japan,Aimer,残響散歌,0.504066666641203,648,0.11176470588235293,6.966666666666667,194.63866666666664,64.48901515151515
japan_16,japan,あいみょん,マリーゴールド,0.519259757479275,666,0.11372549019607843,6.05,198.37533333333332,71.82424242424241
japan_17,japan,優里,ドライフラワー,0.49375524579820046,665,0.1411764705882353,9.733333333333333,174.36533333333333,55.35189393939393
japan_18,japan,tuki.,晩餐歌,0.5275285729392951,697,0.2627450980392157,14.3,170.0426666666667,66.79583333333333
japan_19,japan,Number_i,GOAT,0.5872048854412003,723,0.33529411764705885,13.05,140.16266666666667,62.15265151515152
japan_20,japan,宇多田ヒカル,First Love,0.491020174632097,687,0.196078431372549,10.45,163.444,44.8625
japan_21,japan,竹内まりや,プラスティック・ラブ,0.550147059613568,738,0.6254901960784315,27.25,112.80933333333334,88.52348484848484
japan_22,japan,坂本九,上を向いて歩こう,0.5386744042496789,710,0.3901960784313725,15.666666666666666,163.76533333333333,69.49204545454546
japan_23,japan,Da-iCE,スターマイン,0.5210152194926227,719,0.29215686274509806,11.483333333333333,167.15666666666667,55.6935606060606
japan_24,japan,back number,高嶺の花子さん,0.5276957292581583,681,0.2196078431372549,10.933333333333334,185.472,75.40416666666665
japan_25,japan,星野源,恋,0.5692205952192279,706,0.3803921568627451,17.883333333333333,174.73600000000002,95.6189393939394
japan_26,japan,ずっと真夜中でいいのに。,秒針を噛む,0.5405268731289133,692,0.303921568627451,14.55,173.70333333333332,84.29848484848485
korea_00,korea,BTS,Dynamite,0.5434231575260536,743,0.4862745098039215,22.2,147.34333333333333,71.62992424242425
korea_01,korea,BTS,Butter,0.5562817866889638,761,0.5098039215686274,18.533333333333335,152.04066666666668,81.86666666666666
korea_02,korea,PSY,Gangnam Style,0.569733683970794,780,0.48431372549019613,19.283333333333335,160.91466666666668,69.74431818181819
korea_03,korea,BLACKPINK,DDU-DU DDU-DU,0.5064757664915399,700,0.1784313725490196,10.266666666666667,169.93866666666665,46.28181818181818
korea_04,korea,BLACKPINK,How You Like That,0.5204440196152668,741,0.26862745098039215,12.966666666666667,158.92666666666665,61.24166666666667
korea_05,korea,ROSÉ,APT.,0.5267020739817869,744,0.34313725490196084,13.516666666666667,134.10266666666666,53.11060606060607
korea_06,korea,NewJeans,Hype Boy,0.5372245678175454,746,0.32745098039215687,11.916666666666666,187.66066666666669,64.99356060606061
korea_07,korea,NewJeans,Ditto,0.4991394181130661,682,0.17254901960784316,8.333333333333334,172.79600000000002,53.73977272727272
korea_08,korea,NewJeans,Super Shy,0.5639393214274232,757,0.6019607843137255,23.083333333333332,152.40933333333334,86.26098484848485
korea_09,korea,IU,Good Day,0.526721455197968,741,0.3058823529411765,11.333333333333334,186.3453333333333,58.27045454545455
korea_10,korea,IU,Through the Night,0.5490124734484864,739,0.47058823529411764,22.033333333333335,138.65266666666668,75.08143939393939
korea_11,korea,BIGBANG,Fantastic Baby,0.5323261275252275,746,0.40588235294117647,15.933333333333334,155.804,63.27007575757577
korea_12,korea,BIGBANG,Lies,0.5457445410921229,747,0.44509803921568625,17.333333333333332,145.52,73.84507575757576
korea_13,korea,Wonder Girls,Tell Me,0.4852204753559364,679,0.10980392156862745,5.933333333333334,172.62133333333338,40.29810606060607
korea_14,korea,Girls' Generation,Gee,0.5424346475143792,709,0.3196078431372549,14.583333333333334,178.75133333333332,75.97348484848486
korea_15,korea,aespa,Supernova,0.5379624906385528,704,0.3470588235294118,17.75,136.3013333333333,73.44204545454545
korea_16,korea,IVE,LOVE DIVE,0.5522707299978658,759,0.5294117647058824,20.433333333333334,142.17466666666667,78.92386363636363
korea_17,korea,(G)I-DLE,Queencard,0.5328764123721437,721,0.27058823529411763,12.366666666666667,168.40733333333338,68.98333333333333
korea_18,korea,Jung Kook,Seven,0.5488264069122007,732,0.4745098039215686,19.116666666666667,154.93933333333334,74.22121212121213
korea_19,korea,Jimin,Like Crazy,0.5434396008541749,733,0.4588235294117647,21.25,151.58866666666665,75.20984848484848
korea_20,korea,HUNTR/X,Golden,0.5492591246018792,733,0.40980392156862744,17.583333333333332,142.44,65.98977272727274
korea_21,korea,YOUNHA,Event Horizon,0.5281287511167746,685,0.18823529411764706,9.733333333333333,179.46333333333337,71.86022727272729
korea_22,korea,Busker Busker,Cherry Blossom Ending,0.5314294501640202,695,0.1941176470588235,8.85,171.35800000000003,73.84848484848486
korea_23,korea,SEVENTEEN,Super,0.5103192666830902,715,0.23137254901960783,11.75,151.59,62.85530303030303
korea_24,korea,Stray Kids,S-Class,0.5635878144252149,742,0.3686274509803922,18.583333333333332,126.99733333333333,60.36969696969697
korea_25,korea,Seo Taiji and Boys,I Know,0.5548771283179355,730,0.6588235294117647,26.166666666666668,132.41266666666667,87.81439393939394
korea_26,korea,Kim Kwang Seok,서른 즈음에,0.5490606375530948,698,0.3764705882352941,20.866666666666667,141.11133333333333,83.79204545454546
ctrl_flysong,control,Drosophila melanogaster,Courtship Song (another fly),0.9993870733103608,414,0.8686274509803921,32.06666666666667,70.30466666666666,87.21704545454546
ctrl_noise,control,Control,White Noise,0.44803531367708227,594,0.0,0.016666666666666666,242.25666666666663,52.67765151515152
ctrl_tone,control,Control,440 Hz Tone,0.3447469762252727,535,0.0,0.0,249.476,1.290151515151515
ctrl_metronome,control,Control,Metronome 120 BPM,0.9102082735753031,276,0.12941176470588234,5.966666666666667,19.150666666666663,17.693560606060604
