id,chart,artist,title,cos,neurons_lit,heart_aPN1_hz,panic_GF_hz,jo_A_hz,jo_B_hz
korea_05,korea,ROSÉ,APT.,0.9243475172697797,260,0.37450980392156863,15.183333333333334,133.71466666666666,53.18939393939393
korea_06,korea,NewJeans,Hype Boy,0.918384033689468,262,0.3784313725490196,15.066666666666666,187.364,65.42424242424244
korea_07,korea,NewJeans,Ditto,0.8851109311018842,213,0.16666666666666669,9.216666666666667,173.2566666666667,53.67159090909092
korea_08,korea,NewJeans,Super Shy,0.9513557598554286,263,0.5960784313725491,24.716666666666665,152.41466666666668,86.51515151515152
korea_09,korea,IU,Good Day,0.9084105602950686,260,0.3137254901960784,12.816666666666666,186.46400000000003,58.402272727272724
korea_10,korea,IU,Through the Night,0.9480142232928512,252,0.4862745098039215,23.333333333333332,138.98733333333334,75.39166666666667
korea_11,korea,BIGBANG,Fantastic Baby,0.9221763609093957,262,0.38431372549019605,16.683333333333334,155.55200000000002,63.18787878787878
korea_12,korea,BIGBANG,Lies,0.9334878761319217,270,0.4549019607843137,20.466666666666665,145.488,73.90454545454546
korea_13,korea,Wonder Girls,Tell Me,0.8665660627384142,215,0.1392156862745098,6.733333333333333,172.1926666666667,40.19242424242424
korea_14,korea,Girls' Generation,Gee,0.9192836149763347,235,0.3137254901960784,16.083333333333332,178.52,76.2246212121212
korea_15,korea,aespa,Supernova,0.9374615452949527,236,0.3450980392156863,19.45,136.446,74.04166666666667
korea_16,korea,IVE,LOVE DIVE,0.9496013922663554,261,0.5509803921568628,22.75,142.52800000000002,78.95984848484848
korea_17,korea,(G)I-DLE,Queencard,0.9171523113680664,238,0.2745098039215686,14.066666666666666,168.5666666666667,69.29924242424244
korea_18,korea,Jung Kook,Seven,0.9463054080742531,253,0.4882352941176471,20.716666666666665,154.43333333333334,74.63181818181819
korea_19,korea,Jimin,Like Crazy,0.9398380498232328,249,0.4862745098039215,22.7,151.946,75.57765151515152
korea_20,korea,HUNTR/X,Golden,0.9288881446359126,256,0.39215686274509803,18.433333333333334,142.14133333333336,65.83901515151514
korea_21,korea,YOUNHA,Event Horizon,0.8977101549841201,213,0.1941176470588235,11.45,179.502,71.93257575757576
korea_22,korea,Busker Busker,Cherry Blossom Ending,0.9044587955374827,218,0.20196078431372547,11.083333333333334,170.78999999999996,74.11704545454546
korea_23,korea,SEVENTEEN,Super,0.9047015179816293,245,0.2392156862745098,13.666666666666666,151.54866666666666,62.87121212121212
korea_24,korea,Stray Kids,S-Class,0.9362280201096121,241,0.38431372549019605,18.75,126.994,60.57916666666667
korea_25,korea,Seo Taiji and Boys,I Know,0.9589775549173366,250,0.615686274509804,27.9,132.96933333333334,88.06704545454545
korea_26,korea,Kim Kwang Seok,서른 즈음에,0.9441786202801142,228,0.38627450980392153,22.366666666666667,141.01133333333334,84.25265151515151
ctrl_flysong,control,Drosophila melanogaster,Courtship Song (another fly),0.9993043831242657,246,0.8490196078431372,33.4,70.17666666666668,87.5378787878788
ctrl_noise,control,Control,White Noise,0.7442430876568603,149,0.0,0.0,242.5693333333333,52.87348484848485
ctrl_tone,control,Control,440 Hz Tone,0.6086015548743471,110,0.0,0.0,249.114,1.272348484848485
ctrl_metronome,control,Control,Metronome 120 BPM,0.9407293952628539,167,0.13333333333333333,6.016666666666667,19.215333333333334,17.699242424242424
