id,chart,artist,title,cos,neurons_lit,heart_aPN1_hz,panic_GF_hz,jo_A_hz,jo_B_hz
global_23,global,The Weeknd,Blinding Lights,0.9497351587334573,728,0.38235294117647056,16.266666666666666,169.44866666666664,77.15492424242424
global_24,global,Taylor Swift,Shake It Off,0.9355502686620282,707,0.2725490196078431,11.2,169.38733333333334,54.768939393939384
global_25,global,Daft Punk,Get Lucky,0.9585758388566089,723,0.5117647058823529,22.95,139.94,77.24886363636364
global_26,global,Harry Styles,As It Was,0.9460038889923965,709,0.307843137254902,14.416666666666666,173.96133333333336,73.5655303030303
global_27,global,Frank Sinatra,Fly Me to the Moon,0.9492131521249684,706,0.2647058823529412,15.483333333333333,141.73733333333337,72.8155303030303
global_28,global,Nikolai Rimsky-Korsakov,Flight of the Bumblebee,0.9411238596646067,732,0.2196078431372549,9.216666666666667,172.07266666666666,72.12765151515151
global_29,global,Vienna Philharmonic,Symphony No. 5 in C Minor,0.9222243613463013,677,0.09215686274509804,3.7,156.78733333333332,41.10416666666667
japan_00,japan,YOASOBI,アイドル,0.9450216668940018,731,0.3196078431372549,14.6,164.66133333333335,68.82537878787879
japan_01,japan,YOASOBI,夜に駆ける,0.9537881222526765,720,0.37450980392156863,17.683333333333334,170.8726666666667,89.89583333333333
japan_02,japan,Creepy Nuts,Bling-Bang-Bang-Born,0.9475069604356992,719,0.35294117647058826,16.633333333333333,147.32533333333333,65.55492424242424
japan_03,japan,Mrs. GREEN APPLE,ライラック,0.9477434311619278,681,0.28431372549019607,14.316666666666666,179.84733333333338,85.53825757575758
japan_04,japan,Mrs. GREEN APPLE,ケセラセラ,0.9449855177961061,714,0.2882352941176471,12.733333333333333,151.75266666666667,68.94810606060607
japan_05,japan,Official髭男dism,Pretender,0.9226798419855002,684,0.09803921568627451,3.4833333333333334,217.21733333333333,67.87121212121211
japan_06,japan,Official髭男dism,Subtitle,0.9586334800251592,741,0.5666666666666668,22.65,128.2806666666667,89.58143939393939
japan_07,japan,King Gnu,白日,0.9378212721009673,683,0.19019607843137254,9.55,171.042,66.81136363636364
japan_08,japan,米津玄師,Lemon,0.9336483234785902,675,0.14705882352941177,7.75,197.42733333333334,63.504924242424245
japan_09,japan,米津玄師,KICK BACK,0.941134544092376,704,0.2803921568627451,10.733333333333333,178.9926666666667,73.8844696969697
japan_10,japan,Ado,うっせぇわ,0.9377839351080178,689,0.21176470588235294,9.966666666666667,176.56400000000002,71.10037878787878
japan_11,japan,Ado,新時代,0.9376577296245814,688,0.19215686274509802,8.6,192.51733333333337,76.39507575757575
japan_12,japan,LiSA,紅蓮華,0.9371075277214559,686,0.18627450980392157,10.483333333333333,174.48399999999998,63.840530303030306
japan_13,japan,Vaundy,怪獣の花唄,0.9361912805603498,664,0.13137254901960785,6.783333333333333,205.304,88.5125
japan_14,japan,藤井 風,死ぬのがいいわ,0.932976370764641,687,0.1627450980392157,7.9,183.59399999999997,72.31363636363636
japan_15,japan,Aimer,残響散歌,0.9266762961482414,643,0.13333333333333333,7.15,194.73466666666667,64.63977272727273
japan_16,japan,あいみょん,マリーゴールド,0.9306424333356524,654,0.1196078431372549,6.283333333333333,198.64999999999998,71.7530303030303
japan_17,japan,優里,ドライフラワー,0.9279069417533155,661,0.14117647058823532,9.466666666666667,174.0793333333333,55.289393939393946
japan_18,japan,tuki.,晩餐歌,0.9406604728175791,691,0.26862745098039215,13.916666666666666,169.68866666666665,66.56212121212121
japan_19,japan,Number_i,GOAT,0.9495317833756031,730,0.31960784313725493,13.183333333333334,140.35,62.285984848484844
japan_20,japan,宇多田ヒカル,First Love,0.9292426791969871,687,0.1843137254901961,10.333333333333334,163.21666666666667,44.73977272727273
japan_21,japan,竹内まりや,プラスティック・ラブ,0.9315659772798103,687,0.6196078431372549,29.683333333333334,112.64933333333333,88.5310606060606
japan_22,japan,坂本九,上を向いて歩こう,0.9504127040961741,716,0.37254901960784315,15.166666666666666,163.752,69.56704545454546
japan_23,japan,Da-iCE,スターマイン,0.9412481911649148,721,0.296078431372549,11.266666666666667,167.0213333333333,55.465530303030306
japan_24,japan,back number,高嶺の花子さん,0.9391320304991604,676,0.2372549019607843,11.233333333333333,185.17800000000003,75.47386363636365
japan_25,japan,星野源,恋,0.952067857738205,698,0.3627450980392157,17.266666666666666,174.71666666666667,95.52083333333331
japan_26,japan,ずっと真夜中でいいのに。,秒針を噛む,0.9498999064405292,694,0.2627450980392157,14.383333333333333,174.524,84.42916666666666
korea_00,korea,BTS,Dynamite,0.9526170955142258,754,0.4784313725490196,21.916666666666668,147.71200000000002,71.57159090909092
korea_01,korea,BTS,Butter,0.9541509290159734,763,0.5196078431372549,19.066666666666666,151.69533333333334,81.91818181818182
korea_02,korea,PSY,Gangnam Style,0.9529623274386475,765,0.5215686274509804,18.65,161.01133333333334,69.7409090909091
korea_03,korea,BLACKPINK,DDU-DU DDU-DU,0.9296428776033208,693,0.17254901960784316,9.766666666666667,170.0386666666667,46.318939393939395
korea_04,korea,BLACKPINK,How You Like That,0.9415058793647366,746,0.28431372549019607,12.983333333333333,159.216,61.207954545454534
korea_05,korea,ROSÉ,APT.,0.9412727575592723,747,0.33725490196078434,13.4,133.87133333333333,52.912499999999994
korea_06,korea,NewJeans,Hype Boy,0.9409703532068937,745,0.34509803921568627,12.183333333333334,187.472,65.21780303030302
korea_07,korea,NewJeans,Ditto,0.9309376438221986,683,0.17647058823529413,8.533333333333333,172.58599999999998,53.89204545454545
korea_08,korea,NewJeans,Super Shy,0.958288018594316,752,0.5705882352941176,23.716666666666665,152.524,86.32613636363635
korea_09,korea,IU,Good Day,0.9377907773284225,748,0.2843137254901961,10.933333333333334,186.234,58.33030303030303
korea_10,korea,IU,Through the Night,0.9542453489914619,747,0.45098039215686275,22.0,138.77466666666666,75.60000000000001
korea_11,korea,BIGBANG,Fantastic Baby,0.948535692454161,744,0.4117647058823529,16.1,155.618,63.16287878787878
korea_12,korea,BIGBANG,Lies,0.9493158835521738,747,0.41372549019607846,17.2,145.42266666666666,74.00530303030304
korea_13,korea,Wonder Girls,Tell Me,0.9210454091079332,687,0.12745098039215688,5.7,172.11266666666663,40.249621212121205
korea_14,korea,Girls' Generation,Gee,0.9502543228727994,715,0.30588235294117644,14.283333333333333,178.60066666666668,76.17386363636365
korea_15,korea,aespa,Supernova,0.9503260029404694,702,0.3490196078431373,18.05,136.68200000000002,73.52045454545454
korea_16,korea,IVE,LOVE DIVE,0.9553928433338077,759,0.5176470588235293,20.533333333333335,142.2446666666667,79.1003787878788
korea_17,korea,(G)I-DLE,Queencard,0.9435298784529685,708,0.2803921568627451,12.483333333333333,168.06866666666664,69.21136363636364
korea_18,korea,Jung Kook,Seven,0.9563368509972722,737,0.4607843137254902,18.983333333333334,155.01333333333335,74.3409090909091
korea_19,korea,Jimin,Like Crazy,0.9523906293280597,737,0.4764705882352941,20.733333333333334,151.71333333333334,75.15568181818182
korea_20,korea,HUNTR/X,Golden,0.9487386513242985,729,0.3980392156862745,17.283333333333335,142.06,65.71136363636364
korea_21,korea,YOUNHA,Event Horizon,0.937703806945442,683,0.20980392156862746,9.9,179.42133333333328,71.89924242424242
korea_22,korea,Busker Busker,Cherry Blossom Ending,0.9395860590743169,685,0.21764705882352942,8.783333333333333,171.16400000000002,73.76098484848485
korea_23,korea,SEVENTEEN,Super,0.9366809279070913,711,0.2235294117647059,11.916666666666666,151.53733333333332,62.69848484848485
korea_24,korea,Stray Kids,S-Class,0.9458280906844099,727,0.36470588235294116,18.333333333333332,126.95466666666665,60.22765151515151
korea_25,korea,Seo Taiji and Boys,I Know,0.9641800564035204,739,0.6078431372549019,26.516666666666666,132.69266666666667,87.8973484848485
korea_26,korea,Kim Kwang Seok,서른 즈음에,0.9578146078571446,694,0.3686274509803922,21.233333333333334,140.94466666666668,84.1094696969697
ctrl_flysong,control,Drosophila melanogaster,Courtship Song (another fly),0.7070001142520715,411,0.8392156862745098,32.6,70.25866666666667,87.56856060606061
ctrl_noise,control,Control,White Noise,0.8824445791518055,598,0.0,0.0,242.71733333333333,52.68143939393939
ctrl_tone,control,Control,440 Hz Tone,0.8253942771262435,538,0.0,0.0,248.85266666666666,1.284469696969697
ctrl_metronome,control,Control,Metronome 120 BPM,0.639580215649215,282,0.12745098039215685,5.866666666666666,19.117333333333335,17.69431818181818
